Nome_poço_anp,Nome_poço_operador,Campo,Bacia,Operador_atual,Operador_epoca,Ambiente,Sonda,Objetivo,Data_início,Data_término,Dias_em_intervenção
7-IBU-52-ES,7IBU52ES,INHAMBU,ESPÍRITO SANTO,SEACREST NORTE CAP,SEACREST NORTE CAP,TERRA,SPT-W01,Completação,03/04/2025,04/04/2025,2
7-IBU-52-ES,7IBU52ES,INHAMBU,ESPÍRITO SANTO,SEACREST NORTE CAP,SEACREST NORTE CAP,TERRA,SONDA DE PRODUÇÃO TERRESTRE 156,Completação,15/01/2025,21/01/2025,7
7-IBU-54-ES,7IBU54ES,INHAMBU,ESPÍRITO SANTO,SEACREST NORTE CAP,SEACREST NORTE CAP,TERRA,SONDA DE PRODUÇÃO TERRESTRE 156,Completação,06/06/2025,08/06/2025,3
7-IBU-60-ES,7IBU60ES,INHAMBU,ESPÍRITO SANTO,SEACREST NORTE CAP,SEACREST NORTE CAP,TERRA,SONDA DE PRODUÇÃO TERRESTRE 156,Completação,15/03/2025,19/03/2025,5
7-IBU-70-ES,7IBU70ES,INHAMBU,ESPÍRITO SANTO,SEACREST NORTE CAP,SEACREST NORTE CAP,TERRA,SONDA DE PRODUÇÃO TERRESTRE 156,Completação,15/01/2026,16/01/2026,2
7-IBU-70-ES,7IBU70ES,INHAMBU,ESPÍRITO SANTO,SEACREST NORTE CAP,SEACREST NORTE CAP,TERRA,SONDA DE PRODUÇÃO TERRESTRE 156,Completação,15/12/2025,16/12/2025,2
7-IBU-71D-ES,7IBU71DES,INHAMBU,ESPÍRITO SANTO,SEACREST NORTE CAP,SEACREST NORTE CAP,TERRA,SPT-W01,Completação,16/05/2025,18/05/2025,3
7-IBU-71D-ES,7IBU71DES,INHAMBU,ESPÍRITO SANTO,SEACREST NORTE CAP,SEACREST NORTE CAP,TERRA,SPT-W01,Completação,28/03/2025,02/04/2025,6
7-IBU-75D-ES,7IBU75DES,INHAMBU,ESPÍRITO SANTO,SEACREST NORTE CAP,SEACREST NORTE CAP,TERRA,SONDA DE PRODUÇÃO TERRESTRE 156,Completação,11/02/2026,12/02/2026,2
7-IBU-75D-ES,7IBU75DES,INHAMBU,ESPÍRITO SANTO,SEACREST NORTE CAP,SEACREST NORTE CAP,TERRA,SONDA DE PRODUÇÃO TERRESTRE 156,Completação,22/03/2026,24/03/2026,3
7-IBU-79D-ES,7IBU79DES,INHAMBU,ESPÍRITO SANTO,SEACREST NORTE CAP,SEACREST NORTE CAP,TERRA,SPT-W01,Completação,25/10/2025,28/10/2025,4
7-IBU-81D-ES,7IBU81DES,INHAMBU,ESPÍRITO SANTO,SEACREST NORTE CAP,SEACREST NORTE CAP,TERRA,SPT-W01,Completação,28/10/2025,28/10/2025,1
7-IBU-82D-ES,7IBU82DES,INHAMBU,ESPÍRITO SANTO,SEACREST NORTE CAP,SEACREST NORTE CAP,TERRA,SPT-W01,Completação,11/05/2025,11/05/2025,1
7-IBU-82D-ES,7IBU82DES,INHAMBU,ESPÍRITO SANTO,SEACREST NORTE CAP,SEACREST NORTE CAP,TERRA,SONDA DE PRODUÇÃO TERRESTRE 156,Completação,19/03/2025,21/03/2025,3
7-IBU-82D-ES,7IBU82DES,INHAMBU,ESPÍRITO SANTO,SEACREST NORTE CAP,SEACREST NORTE CAP,TERRA,SONDA DE PRODUÇÃO TERRESTRE 156,Completação,23/01/2026,25/01/2026,3
7-IBU-89D-ES,7IBU89DES,INHAMBU,ESPÍRITO SANTO,SEACREST NORTE CAP,SEACREST NORTE CAP,TERRA,SONDA DE PRODUÇÃO TERRESTRE 156,Completação,02/12/2025,02/12/2025,1
7-IBU-89D-ES,7IBU89DES,INHAMBU,ESPÍRITO SANTO,SEACREST NORTE CAP,SEACREST NORTE CAP,TERRA,SONDA DE PRODUÇÃO TERRESTRE 156,Completação,31/10/2025,31/10/2025,1
7-IBU-8-ES,7IBU8ES,INHAMBU,ESPÍRITO SANTO,SEACREST NORTE CAP,SEACREST NORTE CAP,TERRA,SONDA DE PRODUÇÃO TERRESTRE 32,Completação,18/01/2025,20/01/2025,3
7-IP-7D-SE,7IP  0007D SE,ILHA PEQUENA,SERGIPE,CARMO,CARMO,TERRA,SPT-130,Abandono,13/08/2025,13/08/2025,1
7-IP-9-SE,7IP  0009  SE,ILHA PEQUENA,SERGIPE,CARMO,CARMO,TERRA,SPT-130,Abandono,01/09/2025,04/09/2025,4
7-IRAR-1-ES,7-IBC-2-ES,IRARA,ESPÍRITO SANTO,BGM,BGM,TERRA,COWAN-02,Restauração,08/01/2025,08/01/2025,1
7-IRAR-1-ES,7-IBC-2-ES,IRARA,ESPÍRITO SANTO,BGM,BGM,TERRA,COWAN-02,Restauração,08/02/2025,08/02/2025,1
7-IRAR-1-ES,7-IBC-2-ES,IRARA,ESPÍRITO SANTO,BGM,BGM,TERRA,COWAN-02,Restauração,08/03/2025,08/03/2025,1
7-IRAR-1-ES,7-IBC-2-ES,IRARA,ESPÍRITO SANTO,BGM,BGM,TERRA,COWAN-02,Restauração,08/04/2025,08/04/2025,1
7-IRAR-1-ES,7-IBC-2-ES,IRARA,ESPÍRITO SANTO,BGM,BGM,TERRA,COWAN-02,Restauração,08/05/2025,08/05/2025,1
7-IRAR-1-ES,7-IBC-2-ES,IRARA,ESPÍRITO SANTO,BGM,BGM,TERRA,COWAN-02,Restauração,08/06/2025,08/06/2025,1
7-IRAR-1-ES,7-IBC-2-ES,IRARA,ESPÍRITO SANTO,BGM,BGM,TERRA,COWAN-02,Restauração,08/07/2025,08/07/2025,1
7-IRAR-1-ES,7-IBC-2-ES,IRARA,ESPÍRITO SANTO,BGM,BGM,TERRA,COWAN-02,Perfuração,20/07/2025,21/07/2025,2
7-IRAR-1-ES,7-IBC-2-ES,IRARA,ESPÍRITO SANTO,BGM,BGM,TERRA,COWAN-02,Restauração,22/07/2025,31/07/2025,10
7-IRAR-1-ES,7-IBC-2-ES,IRARA,ESPÍRITO SANTO,BGM,BGM,TERRA,COWAN-02,Restauração,08/08/2025,25/08/2025,18
7-IRAR-1-ES,7-IBC-2-ES,IRARA,ESPÍRITO SANTO,BGM,BGM,TERRA,COWAN-02,Completação,02/09/2025,14/10/2025,43
7-IRAR-1-ES,7-IBC-2-ES,IRARA,ESPÍRITO SANTO,BGM,BGM,TERRA,COWAN-02,Perfuração,26/08/2025,13/10/2025,49
7-IRAR-2-ES,7-IBC-3-ES,IRARA,ESPÍRITO SANTO,BGM,BGM,TERRA,COWAN-02,Completação,05/12/2025,05/12/2025,1
7-IRAR-2-ES,7-IBC-3-ES,IRARA,ESPÍRITO SANTO,BGM,BGM,TERRA,COWAN-02,Perfuração,20/10/2025,04/12/2025,46
7-ITP-7-RJS,7-ITP-7-RJS,ITAPU,SANTOS,PETROBRAS,PETROBRAS,MAR,ATLANTIC ZONDA,Completação,17/12/2025,28/01/2026,43
7-ITP-7-RJS,7-ITP-7-RJS,ITAPU,SANTOS,PETROBRAS,PETROBRAS,MAR,ATLANTIC ZONDA,Perfuração,29/10/2025,16/12/2025,49
7-JA-11-BA,7JA  0011  BA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,SPE MIRANGA,TERRA,PR 19,Restauração,19/01/2025,20/01/2025,2
7-JA-11-BA,7JA  0011  BA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,SPE MIRANGA,TERRA,TUCANO 08,Completação,01/01/2025,07/01/2025,7
7-JA-19-BA,7JA  0019  BA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-17 (NOV 4C-4XL),Completação,24/03/2026,31/03/2026,8
7-JA-21-BA,7JA  0021  BA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,SPE MIRANGA,TERRA,PR 19,Restauração,09/02/2025,12/02/2025,4
7-JA-21-BA,7JA  0021  BA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-02 (NOV 4C-4XL ),Completação,01/03/2026,04/03/2026,4
7-JA-21-BA,7JA  0021  BA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,SPE MIRANGA,TERRA,PR 19,Completação,13/02/2025,23/02/2025,11
7-JA-22-BA,7JA  0022  BA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-27 (TAYLOR C500),Abandono,05/02/2026,05/02/2026,1
7-JA-22-BA,7JA  0022  BA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-27 (TAYLOR C500),Restauração,01/02/2026,04/02/2026,4
7-JA-22-BA,7JA  0022  BA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-28,Completação,10/03/2026,13/03/2026,4
7-JA-27-BA,7JA  0027  BA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-26 (SPT-129 - IDECO CAR880),Completação,26/08/2025,01/09/2025,7
7-JA-40D-BA,7JA40DBA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,POÇO SEM SONDA,Completação,24/07/2025,25/07/2025,2
7-JA-40D-BA,7JA40DBA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,PR 19,Restauração,05/07/2025,21/07/2025,17
7-JA-41D-BA,7JA41DBA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-22 (NOV 4C-4XL),Completação,21/11/2025,27/11/2025,7
7-JA-41D-BA,7JA41DBA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-22 (NOV 4C-4XL),Restauração,15/11/2025,28/11/2025,14
7-JA-42D-BA,7JA42DBA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-16 (NOV 6XL-6C),Completação,12/03/2026,31/03/2026,20
7-JA-44D-BA,7-JA-0044D-BA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,SPE MIRANGA,TERRA,PR 17,Completação,16/03/2025,31/03/2025,16
7-JA-44D-BA,7-JA-0044D-BA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-17 (NOV 4C-4XL),Restauração,14/08/2025,02/09/2025,20
7-JA-44D-BA,7-JA-0044D-BA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,PR 17,Restauração,22/07/2025,13/08/2025,23
7-JA-44D-BA,7-JA-0044D-BA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,PR 17,Completação,01/04/2025,31/05/2025,61
7-JA-7-BA,7JA  0007  BA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,POÇO SEM SONDA,Completação,12/08/2025,13/08/2025,2
7-JA-7-BA,7JA  0007  BA,JACUÍPE,RECÔNCAVO,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-27 (TAYLOR C500),Restauração,28/01/2026,31/01/2026,4
7-JAN-5-RN,7JAN5RN,JAÇANÃ,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-09 (NOV 4C-4XL),Completação,01/12/2025,13/12/2025,13
7-JD-12-RN,7-JD-0012-RN,JANDUÍ,POTIGUAR,PETRORECÔNCAVO,POTIGUAR E&P S.A.,TERRA,PR 18,Completação,02/01/2025,15/01/2025,14
7-JD-14-RN,7-JD-0014-RN,JANDUÍ,POTIGUAR,PETRORECÔNCAVO,POTIGUAR E&P S.A.,TERRA,PR 21,Perfuração,07/01/2025,18/01/2025,12
7-JD-14-RN,7-JD-0014-RN,JANDUÍ,POTIGUAR,PETRORECÔNCAVO,POTIGUAR E&P S.A.,TERRA,SONDA DE PRODUÇÃO TERRESTRE PR 03,Completação,23/01/2025,07/02/2025,16
7-JD-9-RN,7JD  0009  RN,JANDUÍ,POTIGUAR,PETRORECÔNCAVO,POTIGUAR E&P S.A.,TERRA,PR 23,Completação,26/01/2025,07/02/2025,13
7-JND-13D-BA,7JND13DBA,TANGARÁ,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,UNIDADE SIMPLIFICADA DE INTERVENÇÃO 77,Restauração,20/09/2025,23/09/2025,4
7-JND-13D-BA,7JND13DBA,TANGARÁ,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 60,Restauração,23/05/2025,31/05/2025,9
7-JND-21D-BA,7JND21DBA,TANGARÁ,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,UNIDADE SIMPLIFICADA DE INTERVENÇÃO 72,Restauração,21/07/2025,26/07/2025,6
7-JND-37D-BA,7JND37DBA,TANGARÁ,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 155,Restauração,10/07/2025,12/07/2025,3
7-JND-39D-BA,7JND39DBA,TANGARÁ,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,UNIDADE SIMPLIFICADA DE INTERVENÇÃO 72,Restauração,15/07/2025,21/07/2025,7
7-JND-3D-BA,7JND3DBA,TANGARÁ,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 151,Restauração,24/03/2025,29/03/2025,6
7-JND-61DP-BA,7JND61DPBA,TANGARÁ,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 76,Restauração,14/02/2026,23/02/2026,10
7-JND-66D-BA,7JND66DBA,TANGARÁ,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 155,Restauração,12/07/2025,15/07/2025,4
7-JNDS-3DP-BA,7JNDS3DPBA,TANGARÁ,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 151,Restauração,15/01/2025,20/01/2025,6
7-JNDS-3DP-BA,7JNDS3DPBA,TANGARÁ,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 107,Restauração,01/08/2025,08/08/2025,8
7-JUB-36-ESS,7JUB36ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,OCEAN COURAGE,Abandono,09/09/2025,07/02/2026,152
7-JUB-62DA-ESS,7-JUB-62DA-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,BRAVA STAR,Restauração,16/02/2026,20/03/2026,33
7-JUB-64D-ESS,7-JUB-64D-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER CORCOVADO,Completação,19/03/2025,05/04/2025,18
7-JUB-65H-ESS,7-JUB-65H-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,LONE STAR,Abandono,08/08/2025,13/09/2025,37
7-JUB-69-ESS,7-JUB-69-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,BRAVA STAR,Restauração,21/03/2026,31/03/2026,11
7-JUB-71DA-ESS,7-JUB-71DA-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER CORCOVADO,Perfuração,27/11/2025,04/02/2026,70
7-JUB-71DB-ESS,7-JUB-71DB-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER AQUILA,Perfuração,07/02/2026,31/03/2026,53
7-JUB-74D-ESS,7-JUB-74D-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER CORCOVADO,Perfuração,12/01/2025,04/02/2025,24
7-JUB-74D-ESS,7-JUB-74D-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER CORCOVADO,Completação,05/02/2025,18/03/2025,42
7-JUB-74D-ESS,7-JUB-74D-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER CORCOVADO,Completação,05/04/2025,24/05/2025,50
7-JUB-75D-ESS,7-JUB-75D-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER CORCOVADO,Perfuração,30/07/2025,18/08/2025,20
7-JUB-75D-ESS,7-JUB-75D-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER ORION,Perfuração,23/01/2025,25/02/2025,34
7-JUB-75D-ESS,7-JUB-75D-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER CORCOVADO,Completação,19/08/2025,19/10/2025,62
7-JUB-78DA-ESS,7-JUB-78DA-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,NORBE IX,Completação,02/12/2025,11/01/2026,41
7-JUB-78D-ESS,7-JUB-78D-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,NORBE IX,Perfuração,21/10/2025,10/11/2025,21
7-JUB-78D-ESS,7-JUB-78D-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER ORION,Perfuração,26/02/2025,22/05/2025,86
7-JUB-79H-ESS,7-JUB-79H-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,PETROBRAS 10000,Completação,06/04/2025,15/04/2025,10
7-JUB-79H-ESS,7-JUB-79H-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,PETROBRAS 10000,Perfuração,01/03/2025,05/04/2025,36
7-JUB-80D-ESS,7-JUB-80D-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER ORION,Completação,20/08/2025,20/09/2025,32
7-JUB-80D-ESS,7-JUB-80D-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER ORION,Perfuração,27/05/2025,19/08/2025,85
7-JUB-81H-ESS,7-JUB-81H-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,LONE STAR,Completação,12/07/2025,08/08/2025,28
7-JUB-81H-ESS,7-JUB-81H-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,LONE STAR,Perfuração,31/03/2025,11/07/2025,103
7-JUB-82H-ESS,7-JUB-82H-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER ORION,Avaliação,02/11/2025,02/11/2025,1
7-JUB-82H-ESS,7-JUB-82H-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER ORION,Perfuração,06/10/2025,01/11/2025,27
7-JUB-82H-ESS,7-JUB-82H-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER ORION,Completação,03/11/2025,07/12/2025,35
7-JUB-84H-ESS,7-JUB-84H-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER ORION,Completação,14/01/2026,31/01/2026,18
7-JUB-84H-ESS,7-JUB-84H-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER ORION,Perfuração,10/12/2025,13/01/2026,35
7-JUB-85H-ESS,7-JUB-85H-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER ORION,Completação,16/03/2026,31/03/2026,16
7-JUB-85H-ESS,7-JUB-85H-ESS,JUBARTE,CAMPOS,PETROBRAS,PETROBRAS,MAR,DEEPWATER ORION,Perfuração,06/02/2026,15/03/2026,38
7-JZ-6-RN,7JZ  0006  RN,JUAZEIRO,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,POÇO SEM SONDA,Restauração,20/03/2026,20/03/2026,1
7-JZ-6-RN,7JZ  0006  RN,JUAZEIRO,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-23 (NOV 4C-4XL),Completação,11/03/2026,19/03/2026,9
7-JZ-6-RN,7JZ  0006  RN,JUAZEIRO,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-23 (NOV 4C-4XL),Completação,27/09/2025,05/10/2025,9
7-JZ-7-RN,7JZ  0007  RN,JUAZEIRO,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-03 (FALCON SR-400),Completação,21/03/2026,28/03/2026,8
7-LL-11-RJS,7LL11RJS,TUPI,SANTOS,PETROBRAS,PETROBRAS,MAR,DHIRUBHAI DEEPWATER KG2,Restauração,23/02/2026,28/03/2026,34
7-LM-10-BA,7LM  0010  BA,MASSAPÊ,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 26,Restauração,24/01/2026,01/02/2026,9
7-LM-10-BA,7LM  0010  BA,MASSAPÊ,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 158,Restauração,14/02/2025,10/03/2025,25
7-LM-8-BA,7LM  0008  BA,MASSAPÊ,RECÔNCAVO,PETROBRAS,PETROBRAS,TERRA,SONDA DE PRODUÇÃO TERRESTRE 126,Restauração,12/04/2025,15/05/2025,34
7-LOR-101-RN,7LOR 0101 RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-15,Completação,03/10/2025,09/10/2025,7
7-LOR-101-RN,7LOR 0101 RN,LORENA,POTIGUAR,PETRORECÔNCAVO,POTIGUAR E&P S.A.,TERRA,SONDA DE PRODUÇÃO TERRESTRE PR 03,Completação,12/05/2025,29/05/2025,18
7-LOR-11-RN,7LOR 0011  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,PR 18,Completação,10/06/2025,24/06/2025,15
7-LOR-12-RN,7LOR 0012  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,POTIGUAR E&P S.A.,TERRA,PR 18,Completação,07/03/2025,16/03/2025,10
7-LOR-15-RN,7LOR 0015  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,POÇO SEM SONDA,Restauração,09/08/2025,09/08/2025,1
7-LOR-15-RN,7LOR 0015  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,POTIGUAR E&P S.A.,TERRA,POÇO SEM SONDA,Restauração,18/04/2025,18/04/2025,1
7-LOR-15-RN,7LOR 0015  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-09 (NOV 4C-4XL),Completação,14/10/2025,27/10/2025,14
7-LOR-18-RN,7LOR 0018  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,POTIGUAR E&P S.A.,TERRA,PR 12,Completação,30/05/2025,31/05/2025,2
7-LOR-18-RN,7LOR 0018  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,PR 12,Completação,01/06/2025,10/06/2025,10
7-LOR-19-RN,7LOR 0019  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,POÇO SEM SONDA,Restauração,07/12/2025,08/12/2025,2
7-LOR-19-RN,7LOR 0019  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-25 (NATIONAL OIL VARCO - NOV 5XL-5C),Completação,22/11/2025,03/12/2025,12
7-LOR-21-RN,7LOR 0021  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-23 (NOV 4C-4XL),Restauração,28/11/2025,01/12/2025,4
7-LOR-22-RN,7LOR 0022  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,POÇO SEM SONDA,Restauração,08/08/2025,08/08/2025,1
7-LOR-22-RN,7LOR 0022  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-08 (NOV 4C-4XL),Completação,25/08/2025,27/08/2025,3
7-LOR-22-RN,7LOR 0022  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,POTIGUAR E&P S.A.,TERRA,SONDA DE PRODUÇÃO TERRESTRE PR 01,Restauração,06/03/2025,09/03/2025,4
7-LOR-22-RN,7LOR 0022  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,POTIGUAR E&P S.A.,TERRA,POÇO SEM SONDA,Restauração,26/02/2025,03/03/2025,6
7-LOR-23-RN,7LOR 0023  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,POTIGUAR E&P S.A.,TERRA,POÇO SEM SONDA,Restauração,19/05/2025,19/05/2025,1
7-LOR-23-RN,7LOR 0023  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,POTIGUAR E&P S.A.,TERRA,PR 12,Completação,24/05/2025,28/05/2025,5
7-LOR-23-RN,7LOR 0023  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,POTIGUAR E&P S.A.,TERRA,PR 08,Completação,18/03/2025,12/04/2025,26
7-LOR-24-RN,7LOR 0024  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SONDA DE PRODUÇÃO TERRESTRE PR 01,Completação,01/08/2025,09/08/2025,9
7-LOR-25-RN,7LOR 0025  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-23 (NOV 4C-4XL),Completação,07/03/2026,10/03/2026,4
7-LOR-25-RN,7LOR 0025  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-18 (NOV 4C-4XL),Completação,24/03/2026,30/03/2026,7
7-LOR-26-RN,7LOR 0026  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,POÇO SEM SONDA,Restauração,21/08/2025,21/08/2025,1
7-LOR-26-RN,7LOR 0026  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-15,Restauração,26/08/2025,28/08/2025,3
7-LOR-26-RN,7LOR 0026  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-18 (NOV 4C-4XL),Completação,09/10/2025,15/10/2025,7
7-LOR-27-RN,7LOR 0027  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-15,Completação,14/10/2025,16/10/2025,3
7-LOR-27-RN,7LOR 0027  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,POÇO SEM SONDA,Restauração,08/06/2025,11/06/2025,4
7-LOR-27-RN,7LOR 0027  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,PR 23,Completação,13/06/2025,21/06/2025,9
7-LOR-28-RN,7LOR 0028  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,POÇO SEM SONDA,Restauração,07/01/2026,07/01/2026,1
7-LOR-28-RN,7LOR 0028  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-08 (NOV 4C-4XL),Completação,26/01/2026,26/01/2026,1
7-LOR-28-RN,7LOR 0028  RN,LORENA,POTIGUAR,PETRORECÔNCAVO,PETRORECÔNCAVO,TERRA,SPT-PR-23 (NOV 4C-4XL),Completação,13/01/2026,11/02/2026,30
